,Date,Breed,Age,Sex,Altered,Borough,Zipcode
3259,October 07 2016,English Bull Dog,4,F,FALSE,Bronx,10451
3260,October 09 2016,Rottweiler,4,F,FALSE,Bronx,10457
3261,October 09 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10475
3262,October 07 2016,Shih Tzu Mix,1,F,TRUE,Bronx,10453
3263,October 06 2016,Chihuahua,NA,U,FALSE,Bronx,NA
3264,October 07 2016,Yorkshire/Shih Tzu Mix,0.333,M,FALSE,Bronx,10457
3265,October 10 2016,NA,NA,U,FALSE,Bronx,NA
3266,October 09 2016,NA,NA,U,FALSE,Bronx,NA
3267,October 08 2016,Yorkshire Terrier,NA,U,FALSE,Bronx,10455
3268,October 11 2016,Chihuahua,NA,U,FALSE,Bronx,10453
3269,October 16 2016,NA,1,M,FALSE,Bronx,10456
3270,October 14 2016,American Pitbull Terrier,NA,F,FALSE,Bronx,10467
3271,October 08 2016,Rottweiler,NA,U,FALSE,Bronx,10472
3272,October 08 2016,Red Nose Pit Bull,1,F,FALSE,Bronx,10472
3273,October 17 2016,American Pitbull Terrier,1,M,FALSE,Bronx,NA
3274,October 18 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10469
3275,October 15 2016,Husky Labrador,3,F,TRUE,Bronx,10455
3276,October 19 2016,Poodle,4,F,FALSE,Bronx,10457
3277,October 23 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10466
3278,October 22 2016,NA,NA,U,FALSE,Bronx,NA
3279,September 18 2016,American Pitbull Terrier,2,M,TRUE,Bronx,10460
3280,October 24 2016,American Pitbull Terrier,5,M,FALSE,Bronx,10467
3281,October 24 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10466
3282,October 25 2016,Rottweiler,NA,U,FALSE,Bronx,NA
3283,October 26 2016,NA,NA,U,FALSE,Bronx,10458
3284,October 27 2016,Maltese,11,M,TRUE,Bronx,10457
3285,October 19 2016,Jack Russell Terrier,14,F,FALSE,Bronx,10473
3286,October 21 2016,American Pitbull Terrier,3,M,FALSE,Bronx,10459
3287,October 28 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10456
3288,October 28 2016,Shih Tzu,NA,U,FALSE,Bronx,10467
3289,October 30 2016,German Shepherd,NA,U,FALSE,Bronx,10458
3290,October 28 2016,Yorkie,3,M,TRUE,Bronx,10465
3291,October 30 2016,NA,NA,U,FALSE,Bronx,NA
3292,October 18 2016,NA,NA,U,FALSE,Bronx,10469
3293,October 18 2016,American Pitbull Terrier,4,F,FALSE,Bronx,10456
3294,November 02 2016,Terrier,NA,U,FALSE,Bronx,NA
3295,November 03 2016,American Pitbull Terrier,3,F,FALSE,Bronx,10474
3296,November 02 2016,German Shepherd,6,M,FALSE,Bronx,10467
3297,November 03 2016,NA,NA,U,FALSE,Bronx,10457
3298,November 03 2016,NA,NA,U,FALSE,Bronx,10459
3299,November 05 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10462
3300,November 05 2016,Dachshund,NA,F,TRUE,Bronx,10463
3301,November 05 2016,NA,NA,U,FALSE,Bronx,10473
3302,November 01 2016,American Pitbull Terrier,0.833,F,FALSE,Bronx,10455
3303,November 06 2016,NA,NA,M,FALSE,Bronx,10456
3304,November 06 2016,Maltese Mix,2,M,TRUE,Bronx,10460
3305,November 05 2016,American Pitbull Terrier,2,F,FALSE,Bronx,10467
3306,November 08 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10462
3307,November 08 2016,Chihuahua,5,M,TRUE,Bronx,10451
3308,November 09 2016,Chihuahua Mix,2,M,FALSE,Bronx,10460
3309,November 09 2016,Chihuahua Mix,2,M,FALSE,Bronx,10457
3310,November 10 2016,Chihuahua,NA,U,FALSE,Bronx,NA
3311,November 10 2016,Havanese Mix,0.917,M,FALSE,Bronx,10472
3312,November 11 2016,NA,NA,U,FALSE,Bronx,10468
3313,November 12 2016,Corgi,6,M,TRUE,Bronx,10470
3314,November 11 2016,American Pitbull Terrier,4,M,FALSE,Bronx,10459
3315,November 04 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10453
3316,November 05 2016,Shih Tzu,2,M,FALSE,Bronx,10456
3317,November 16 2016,Shih Tzu Mix,0.417,M,FALSE,Bronx,10456
3318,November 15 2016,Lhasa Apso,6,M,FALSE,Bronx,10455
3319,November 17 2016,Yorkie / Chihuahua Mix,4,M,TRUE,Bronx,10452
3320,November 18 2016,American Pitbull Terrier,1,M,FALSE,Bronx,10463
3321,October 24 2016,Pit Bull/Bassett Hound/Sharpei Mix,NA,M,TRUE,Bronx,10452
3322,November 21 2016,German Shepherd,0.917,F,FALSE,Bronx,10459
3323,November 22 2016,American Pitbull Terrier,6,M,FALSE,Bronx,10469
3324,November 19 2016,NA,NA,U,FALSE,Bronx,10466
3325,November 23 2016,Husky,NA,U,FALSE,Bronx,10466
3326,November 24 2016,Basset Hound Mix,3,M,TRUE,Bronx,10461
3327,November 26 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10458
3328,November 27 2016,Pomeranian,2,M,FALSE,Bronx,10466
3329,November 25 2016,NA,NA,M,FALSE,Bronx,10454
3330,November 26 2016,Husky,NA,U,FALSE,Bronx,10473
3331,November 25 2016,Cocker Spaniel/ Lab X,4,M,FALSE,Bronx,10458
3332,November 28 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10460
3333,November 24 2016,Shih Tzu,2,M,FALSE,Bronx,10465
3334,November 27 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10456
3335,November 29 2016,NA,5,M,TRUE,Bronx,10461
3336,November 30 2016,Pit Bull Mix,4,F,TRUE,Bronx,10463
3337,November 27 2016,American Staffordshire Terrier,8,M,TRUE,Bronx,10452
3338,November 26 2016,NA,NA,U,FALSE,Bronx,NA
3339,December 03 2016,Pit Bull Mix,4,F,FALSE,Bronx,10466
3340,December 02 2016,Chihuahua Sh/Dachshund,8,M,FALSE,Bronx,NA
3341,November 23 2016,American Pitbull Terrier,3,F,TRUE,Bronx,10471
3342,December 03 2016,American Pitbull Terrier,1,F,FALSE,Bronx,10467
3343,December 06 2016,Shih Tzu,3,M,FALSE,Bronx,10465
3344,December 05 2016,American Pitbull Terrier Mix,2,M,FALSE,Bronx,10466
3345,December 01 2016,Bull Terrier,NA,U,FALSE,Bronx,10465
3346,December 08 2016,Chihuahua Mix,1,M,FALSE,Bronx,10457
3347,December 07 2016,Staffordhire/English Bulldog,2,F,TRUE,Bronx,10459
3348,November 06 2016,NA,NA,U,FALSE,Bronx,10461
3349,December 12 2016,Chihuahua,3,M,TRUE,Bronx,10461
3350,December 09 2016,Sheepdog,4,U,TRUE,Bronx,10458
3351,December 11 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10453
3352,December 09 2016,German Shepherd / Pit Bull Mix,3,M,FALSE,Bronx,10465
3353,December 13 2016,American Pitbull Terrier,4,F,FALSE,Bronx,10473
3354,December 17 2016,Shih Tzu,0.271,M,FALSE,Bronx,10457
3355,December 15 2016,Shih Tzu,4,M,FALSE,Bronx,10458
3356,December 20 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3357,December 21 2016,Yorkshire Terrier Mix,5,M,FALSE,Bronx,10457
3358,December 21 2016,Dachshund,8,M,FALSE,Bronx,10458
3359,December 21 2016,American Pitbull Terrier,12,F,TRUE,Bronx,10473
3360,December 21 2016,Poodle,NA,U,FALSE,Bronx,10473
3361,December 16 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3362,December 25 2016,Pit Bull Mix,5,M,TRUE,Bronx,10462
3363,December 26 2016,Puggle / Beagle Mix,6,M,TRUE,Bronx,NA
3364,December 23 2016,Chihuahua,3,M,FALSE,Bronx,10458
3365,December 24 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10456
3366,December 28 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10463
3367,December 27 2016,Beagle,5,M,TRUE,Bronx,10466
3368,December 25 2016,Rottweiler,2,F,TRUE,Bronx,10466
3369,December 29 2016,Alaskan Husky,5,M,FALSE,Bronx,10461
3370,December 30 2016,Schnauzer/Wheaton Mix,1,M,FALSE,Bronx,10461
3371,December 30 2016,Shih Tzu Mix,1,M,FALSE,Bronx,10461
3372,January 01 2017,Chihuahua,NA,U,FALSE,Bronx,10457
3373,January 01 2017,American Pitbull Terrier,NA,M,FALSE,Bronx,10465
3374,January 03 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3375,January 04 2017,Shih Tzu,2,F,FALSE,Bronx,10471
3376,December 29 2016,American Pitbull Terrier,7,M,TRUE,Bronx,10465
3377,December 29 2016,American Pitbull Terrier,NA,U,TRUE,Bronx,10465
3378,January 04 2017,Yorkshire Terrier,NA,U,FALSE,Bronx,10453
3379,January 06 2017,Maltese,NA,U,FALSE,Bronx,NA
3380,January 06 2017,Pit Bull Mix,2,F,TRUE,Bronx,10461
3381,January 06 2017,Chihuahua,NA,U,FALSE,Bronx,10465
3382,January 11 2017,Cavalier King Charles Spaniel,9,M,TRUE,Bronx,10465
3383,January 12 2017,Labrador Retriever Mix,1,M,TRUE,Bronx,10475
3384,December 22 2016,Jack Russell Terrier,8,M,TRUE,Bronx,10461
3385,November 24 2016,Terrier,NA,U,FALSE,Bronx,NA
3386,January 12 2017,Rottweiler,2,M,FALSE,Bronx,10457
3387,January 16 2017,American Pitbull Terrier,2,M,FALSE,Bronx,10474
3388,January 16 2017,Chihuahua,NA,M,FALSE,Bronx,NA
3389,January 15 2017,Chihuahua,NA,U,FALSE,Bronx,10456
3390,January 14 2017,NA,NA,U,FALSE,Bronx,NA
3391,January 15 2017,Poodle Shihtzu,2.5,M,FALSE,Bronx,NA
3392,January 17 2017,Chihuahua,NA,U,FALSE,Bronx,NA
3393,January 14 2017,American Pitbull Terrier,7,M,FALSE,Bronx,NA
3394,January 19 2017,Chihuahua,3,F,TRUE,Bronx,10458
3395,January 20 2017,Pit Bull Mix,2,M,FALSE,Bronx,10459
3396,January 23 2017,American Pitbull Terrier Mix,1,M,FALSE,Bronx,10452
3397,January 23 2017,Jack Russell Terrier,NA,U,FALSE,Bronx,10465
3398,January 23 2017,Yorkshire Terrier,2,M,TRUE,Bronx,NA
3399,January 20 2017,Lab Mix,6,M,TRUE,Bronx,10461
3400,January 21 2017,Poodle,0.75,M,FALSE,Bronx,10457
3401,January 22 2017,NA,NA,U,FALSE,Bronx,10454
3402,January 19 2017,Rottweiler,NA,M,FALSE,Bronx,10473
3403,January 24 2017,Maltese,NA,U,FALSE,Bronx,NA
3404,January 26 2017,NA,NA,U,FALSE,Bronx,10459
3405,December 31 2016,Jack Russell Terrier,NA,U,FALSE,Bronx,10462
3406,January 30 2017,American Pitbull Terrier Mix,4,M,FALSE,Bronx,10453
3407,January 26 2017,NA,NA,U,FALSE,Bronx,10457
3408,January 23 2017,English Bulldog Terrier,NA,F,FALSE,Bronx,10468
3409,January 26 2017,Rottweiler,NA,U,FALSE,Bronx,10472
3410,January 25 2017,Husky,NA,U,FALSE,Bronx,NA
3411,January 01 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3412,February 01 2017,American Pitbull Terrier,4,F,FALSE,Bronx,10456
3413,February 01 2017,Husky,7,F,TRUE,Bronx,10472
3414,February 02 2017,Akita,4,M,FALSE,Bronx,10473
3415,February 04 2017,American Staffordshire Terrier,3,F,FALSE,Bronx,10471
3416,January 24 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10465
3417,February 08 2017,American Pitbull Terrier,3,F,FALSE,Bronx,10459
3418,February 07 2017,Maltese,6,M,FALSE,Bronx,10468
3419,February 09 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3420,February 02 2017,Shih Tzu,NA,U,FALSE,Bronx,NA
3421,February 04 2017,American Pitbull Terrier,3,M,TRUE,Bronx,10461
3422,February 07 2017,NA,NA,U,FALSE,Bronx,NA
3423,February 04 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10468
3424,February 01 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3425,February 07 2017,American Pitbull Terrier,1,F,FALSE,Bronx,10462
3426,February 13 2017,NA,NA,U,FALSE,Bronx,NA
3427,February 11 2017,Shih Tzu,2,M,TRUE,Bronx,10467
3428,February 11 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3429,February 10 2017,Terrier,NA,M,FALSE,Bronx,10459
3430,February 13 2017,Bulldog,NA,U,FALSE,Bronx,NA
3431,February 14 2017,Lhasa Mix Shih Tzu,NA,M,FALSE,Bronx,10453
3432,December 30 2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10456
3433,January 31 2017,Pomeranian,NA,U,FALSE,Bronx,10472
3434,February 06 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10459
3435,February 15 2017,American Pitbull Terrier,4,F,FALSE,Bronx,10460
3436,February 06 2017,Yorkshire Terrier,2,M,TRUE,Bronx,10465
3437,February 07 2017,Yorkshire Terrier,2,M,FALSE,Bronx,10465
3438,February 17 2017,American Pitbull Terrier Mix,5,F,TRUE,Bronx,10461
3439,February 19 2017,Schnauzer Stand/Sc Wheat Terr,1,M,FALSE,Bronx,10461
3440,February 21 2017,American Pitbull Terrier,0.417,F,FALSE,Bronx,10467
3441,February 18 2017,American Pitbull Terrier Mix,5,M,FALSE,Bronx,10473
3442,February 17 2017,American Pitbull Terrier Mix,2,M,TRUE,Bronx,10453
3443,February 17 2017,American Pitbull Terrier,4,M,FALSE,Bronx,10470
3444,February 20 2017,Bulldog,3,F,TRUE,Bronx,10465
3445,February 23 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3446,February 23 2017,American Pitbull Terrier,1,M,FALSE,Bronx,10468
3447,February 20 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10452
3448,February 20 2017,German Shepherd,NA,U,FALSE,Bronx,10458
3449,February 23 2017,Shih Tzu,NA,U,FALSE,Bronx,10472
3450,February 25 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10466
3451,February 26 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10456
3452,February 25 2017,Rottweiler,NA,U,FALSE,Bronx,10452
3453,February 27 2017,Chihuahua Mix,3,F,FALSE,Bronx,10454
3454,February 25 2017,American Pitbull Terrier,4,F,TRUE,Bronx,NA
3455,March 01 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3456,February 25 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10454
3457,March 04 2017,Chihuahua,NA,U,FALSE,Bronx,NA
3458,March 05 2017,Maltese,5,M,TRUE,Bronx,10452
3459,March 05 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10457
3460,March 05 2017,Chihuahua,3,F,TRUE,Bronx,10466
3461,March 04 2017,NA,NA,U,FALSE,Bronx,NA
3462,February 22 2017,American Pitbull Terrier,NA,M,FALSE,Bronx,10459
3463,March 08 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10460
3464,February 25 2017,American Pitbull Terrier,1,M,FALSE,Bronx,NA
3465,March 09 2017,NA,NA,U,FALSE,Bronx,10456
3466,March 09 2017,English Bulldog,1,F,FALSE,Bronx,10461
3467,March 09 2017,German Shepherd,NA,M,FALSE,Bronx,10467
3468,March 11 2017,American Pitbull Terrier,10,M,TRUE,Bronx,10456
3469,March 11 2017,Shih Tzu,NA,U,FALSE,Bronx,NA
3470,March 13 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10472
3471,March 05 2017,American Pitbull Terrier,9,M,FALSE,Bronx,10461
3472,March 16 2017,Staffordshire Bull Terrier,1,M,FALSE,Bronx,10460
3473,March 13 2017,Miniature Pinscher,9,M,FALSE,Bronx,10461
3474,March 17 2017,Yorkshire Terrier,3,F,TRUE,Bronx,10456
3475,March 16 2017,American Pitbull Terrier,2,U,FALSE,Bronx,10474
3476,March 20 2017,American Pitbull Terrier,2,F,FALSE,Bronx,10469
3477,March 18 2017,American Pitbull Terrier Mix,8,F,TRUE,Bronx,10459
3478,March 19 2017,Golden Retriever,10,M,FALSE,Bronx,10462
3479,March 18 2017,Shih Tzu,9,M,FALSE,Bronx,10452
3480,March 19 2017,Shih Tzu,NA,U,FALSE,Bronx,10467
3481,March 19 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3482,March 18 2017,Poodle,0.271,F,FALSE,Bronx,10463
3483,March 20 2017,American Staffordshire Terrier,2,M,FALSE,Bronx,10460
3484,March 20 2017,American Pitbull Terrier Mix,5,M,TRUE,Bronx,10451
3485,March 21 2017,NA,NA,U,FALSE,Bronx,10465
3486,March 19 2017,American Pitbull Terrier,0.917,M,FALSE,Bronx,10458
3487,March 21 2017,American Pitbull Terrier,7,M,FALSE,Bronx,10472
3488,March 26 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3489,March 24 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3490,March 24 2017,NA,NA,U,FALSE,Bronx,NA
3491,March 18 2017,Yorkshire / Shih Tzu Mix,1,M,TRUE,Bronx,10473
3492,March 27 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10452
3493,March 27 2017,Shih Tzu,NA,U,FALSE,Bronx,NA
3494,March 28 2017,Poodle,1,M,FALSE,Bronx,10469
3495,March 24 2017,Siberian Husky,NA,U,FALSE,Bronx,10473
3496,March 31 2017,Cocker Spaniel,7,F,FALSE,Bronx,10459
3497,March 20 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10456
3498,March 31 2017,Jack Russell Terrier Mix,8,F,FALSE,Bronx,10474
3499,April 02 2017,NA,NA,U,FALSE,Bronx,10459
3500,March 18 2017,Poodle,2,F,TRUE,Bronx,10462
3501,April 03 2017,NA,NA,U,FALSE,Bronx,NA
3502,April 03 2017,American Pitbull Terrier,8,F,FALSE,Bronx,10461
3503,April 03 2017,Lab Mix,9,M,FALSE,Bronx,10466
3504,April 06 2017,Poodle,7,F,FALSE,Bronx,10458
3505,April 05 2017,American Pitbull Terrier,1,M,FALSE,Bronx,10459
3506,April 07 2017,American Pitbull Terrier,4,M,TRUE,Bronx,10469
3507,April 09 2017,Coonhound, Treeing Walker,1,M,TRUE,Bronx,10462
3508,April 05 2017,Poodle,10,M,FALSE,Bronx,10468
3509,April 08 2017,American Pitbull Terrier,NA,F,FALSE,Bronx,NA
3510,April 11 2017,Cocker Spaniel,1,M,FALSE,Bronx,10460
3511,April 10 2017,Shih Tzu,4,M,TRUE,Bronx,10461
3512,April 13 2017,Shih Tzu,11,F,FALSE,Bronx,10462
3513,April 14 2017,Maltese,5,F,TRUE,Bronx,NA
3514,April 16 2017,Chihuahua,1,M,FALSE,Bronx,10473
3515,April 15 2017,Hatchie,5,M,FALSE,Bronx,NA
3516,April 13 2017,German Shepherd,2,M,TRUE,Bronx,NA
3517,April 15 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10459
3518,April 22 2017,American Pitbull Terrier Mix,2,M,TRUE,Bronx,10469
3519,April 18 2017,American Pitbull Terrier,2,M,TRUE,Bronx,10473
3520,April 17 2017,American Pitbull Terrier Mix,1,M,FALSE,Bronx,NA
3521,April 17 2017,American Pitbull Terrier,2,F,TRUE,Bronx,10453
3522,April 23 2017,German Shepherd,NA,U,FALSE,Bronx,10462
3523,April 25 2017,Jack Russell Terrier,1,M,FALSE,Bronx,10453
3524,April 14 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10459
3525,April 17 2017,Yorkshire Terrier Mix,1,M,TRUE,Bronx,10473
3526,April 21 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3527,April 22 2017,American Pitbull Terrier,5,M,FALSE,Bronx,10468
3528,April 21 2017,Shih Tzu,NA,M,FALSE,Bronx,NA
3529,April 19 2017,Chihuahua,14,F,FALSE,Bronx,10452
3530,April 21 2017,Shih Tzu,5,M,FALSE,Bronx,10467
3531,April 15 2017,Cotton De Tulear,NA,U,FALSE,Bronx,10471
3532,April 24 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10072
3533,April 20 2017,American Pitbull Terrier Mix,7,M,FALSE,Bronx,10460
3534,April 27 2017,NA,NA,U,FALSE,Bronx,10457
3535,April 24 2017,Lhasa Apso,9,F,FALSE,Bronx,10455
3536,April 28 2017,NA,NA,U,FALSE,Bronx,10468
3537,April 30 2017,American Pitbull Terrier,8,M,FALSE,Bronx,10462
3538,April 29 2017,American Pitbull Terrier Mix,3,M,TRUE,Bronx,10453
3539,May 03 2017,Papillon,7,F,FALSE,Bronx,10462
3540,May 03 2017,American Pitbull Terrier,2,M,FALSE,Bronx,10473
3541,April 30 2017,NA,NA,U,FALSE,Bronx,NA
3542,May 01 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10458
3543,April 30 2017,NA,NA,U,FALSE,Bronx,10453
3544,April 28 2017,NA,NA,U,FALSE,Bronx,NA
3545,April 25 2017,NA,NA,U,FALSE,Bronx,10463
3546,April 29 2017,Shih Tzu,3,M,TRUE,Bronx,10473
3547,April 23 2017,Terr & Lab,6,M,TRUE,Bronx,10463
3548,April 25 2017,Cocker Spaniel,6,M,FALSE,Bronx,10453
3549,April 30 2017,American Pitbull Terrier,7,M,FALSE,Bronx,10458
3550,April 29 2017,Pug,NA,U,FALSE,Bronx,10466
3551,May 05 2017,NA,NA,U,FALSE,Bronx,NA
3552,May 08 2017,American Pitbull Terrier Mix,5,M,FALSE,Bronx,10468
3553,May 05 2017,American Staffordshire Terrier,6,F,FALSE,Bronx,10460
3554,April 30 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10462
3555,April 24 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10462
3556,May 10 2017,American Pitbull Terrier Mix,2,M,FALSE,Bronx,10468
3557,May 10 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10451
3558,May 09 2017,Siberian Husky,10,F,FALSE,Bronx,10457
3559,May 10 2017,Maltese,8,M,TRUE,Bronx,NA
3560,May 12 2017,Stafford -Smar Bully Pit Bull,2,M,FALSE,Bronx,10470
3561,May 11 2017,American Pitbull Terrier,NA,M,FALSE,Bronx,NA
3562,May 11 2017,Pug & (2) Shih Tzu Mix,NA,U,FALSE,Bronx,10456
3563,May 15 2017,Shepherd,NA,U,FALSE,Bronx,NA
3564,May 13 2017,Siberian Husky,4,M,FALSE,Bronx,10456
3565,May 13 2017,Rottweiler,10,U,FALSE,Bronx,10472
3566,May 15 2017,American Pitbull Terrier,5,F,FALSE,Bronx,10461
3567,May 12 2017,Terrier,NA,U,FALSE,Bronx,NA
3568,May 10 2017,NA,NA,U,FALSE,Bronx,10468
3569,May 16 2017,NA,12,M,TRUE,Bronx,10461
3570,May 16 2017,Cocker Spaniel,3,F,FALSE,Bronx,10458
3571,May 14 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10461
3572,May 12 2017,American Pitbull Terrier,2,F,FALSE,Bronx,10462
3573,May 11 2017,American Pitbull Terrier,3,M,FALSE,Bronx,10462
3574,May 17 2017,American Pitbull Terrier,4,F,TRUE,Bronx,10461
3575,May 18 2017,Yorkshire Terrier,NA,U,FALSE,Bronx,NA
3576,May 17 2017,Lab Mix,2,M,TRUE,Bronx,10473
3577,May 15 2017,American Pitbull Terrier,5,F,TRUE,Bronx,10472
3578,May 15 2017,American Pitbull Terrier,2,M,FALSE,Bronx,10472
3579,May 22 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10453
3580,May 11 2017,American Pitbull Terrier Mix,6,M,FALSE,Bronx,10472
3581,May 18 2017,Havanese,3,M,FALSE,Bronx,NA
3582,May 21 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10456
3583,May 20 2017,Cocker Spaniel Mix,6,M,FALSE,Bronx,10460
3584,May 19 2017,Yorkshire Terrier,1,M,TRUE,Bronx,10471
3585,May 13 2017,Rottweiler,NA,U,FALSE,Bronx,10472
3586,May 24 2017,Shih Tzu,2,M,FALSE,Bronx,NA
3587,May 06 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10472
3588,May 25 2017,NA,NA,U,FALSE,Bronx,10468
3589,May 20 2017,Chihuahua,NA,U,FALSE,Bronx,10451
3590,May 25 2017,Maltese,NA,U,FALSE,Bronx,NA
3591,May 26 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3592,May 24 2017,Chihuahua,NA,U,FALSE,Bronx,10467
3593,May 24 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3594,May 05 2017,NA,NA,U,FALSE,Bronx,10468
3595,May 30 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10456
3596,May 29 2017,Chow Chow,1,M,FALSE,Bronx,10453
3597,May 31 2017,Chihuahua,15.5,M,TRUE,Bronx,10463
3598,May 28 2017,American Pitbull Terrier,3,M,FALSE,Bronx,10472
3599,May 25 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10462
3600,May 26 2017,American Pitbull Terrier,6,M,TRUE,Bronx,10473
3601,May 30 2017,NA,NA,U,FALSE,Bronx,10466
3602,May 24 2017,Bichon Frise,NA,U,FALSE,Bronx,NA
3603,May 19 2017,NA,NA,U,FALSE,Bronx,10466
3604,May 19 2017,Boxer,3,M,FALSE,Bronx,10462
3605,May 31 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3606,May 28 2017,Pit Bull Mix,3,M,FALSE,Bronx,10472
3607,May 27 2017,Chihuahua,2.5,M,FALSE,Bronx,NA
3608,May 12 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3609,May 05 2017,Shih Tzu,4,M,FALSE,Bronx,10458
3610,June 06 2017,Alaskan Husky Mix,1,U,FALSE,Bronx,10453
3611,June 03 2017,German Shepherd Mix,4,M,FALSE,Bronx,10466
3612,June 08 2017,Chihuahua,5,M,TRUE,Bronx,10458
3613,June 02 2017,American Pitbull Terrier,2,M,TRUE,Bronx,NA
3614,June 04 2017,NA,NA,U,FALSE,Bronx,10453
3615,June 04 2017,Lab Mix,3,M,TRUE,Bronx,10469
3616,May 31 2017,Shih Tzu,4,M,FALSE,Bronx,NA
3617,May 31 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10462
3618,June 02 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3619,June 01 2017,NA,NA,U,FALSE,Bronx,10455
3620,June 08 2017,American Pitbull Terrier,NA,M,FALSE,Bronx,10466
3621,June 03 2017,Lab Mix,4,M,TRUE,Bronx,10466
3622,June 06 2017,Lab Mix,4,M,TRUE,Bronx,10466
3623,June 09 2017,Chihuahua,NA,U,FALSE,Bronx,10463
3624,June 11 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10453
3625,June 11 2017,Chihuahua,6,M,FALSE,Bronx,10456
3626,June 11 2017,Yorkshire Terrier,3,M,FALSE,Bronx,10451
3627,June 12 2017,American Pitbull Terrier,2,F,FALSE,Bronx,10467
3628,June 14 2017,Beauceron Mix,0.271,M,TRUE,Bronx,10453
3629,June 14 2017,Beauceron X,0.271,M,TRUE,Bronx,10453
3630,June 14 2017,Shih Tzu,NA,U,FALSE,Bronx,10466
3631,June 16 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
3632,June 18 2017,NA,NA,U,FALSE,Bronx,10458
3633,June 20 2017,American Pitbull Terrier,1,M,FALSE,Bronx,10452
3634,June 11 2017,American Pitbull Terrier,6,M,TRUE,Bronx,10466
3635,June 21 2017,Shih Tzu,3,F,FALSE,Bronx,NA
3636,June 20 2017,American Pitbull Terrier,NA,U,FALSE,Bronx,10470
3637,June 20 2017,Cocker Spaniel,NA,U,FALSE,Bronx,10472
3638,June 15 2017,American Pitbull Terrier,7,F,TRUE,Bronx,10467
3639,June 21 2017,Akita,2,M,FALSE,Bronx,10469
3640,June 22 2017,American Pitbull Terrier,7,M,FALSE,Bronx,10467
