,Month,Day,Year,Breed,Age,Sex,Altered,Borough,Zipcode
374,July,24,2016,Rottweiler,0.75,M,TRUE,Brooklyn,11228
375,June,26,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11207
376,July,17,2016,NA,NA,U,FALSE,Brooklyn,11201
377,July,27,2016,American Pitbull Terrier Mix,10,F,FALSE,Brooklyn,11211
378,July,22,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11206
379,July,15,2016,American Pitbull Terrier Mix,NA,U,FALSE,Brooklyn,11210
380,July,28,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11209
381,June,15,2016,German Shepherd,NA,U,FALSE,Brooklyn,11222
382,July,27,2016,Maltese,7,M,FALSE,Brooklyn,11239
383,July,15,2016,NA,NA,U,FALSE,Brooklyn,11207
384,July,28,2016,Greyhound,NA,U,FALSE,Brooklyn,11216
385,July,16,2016,American Pitbull Terrier,NA,M,FALSE,Brooklyn,11207
386,July,12,2016,Rottweiler,NA,M,FALSE,Brooklyn,11226
387,July,30,2016,NA,NA,U,FALSE,Brooklyn,NA
388,July,30,2016,Maltese Mix,3,F,FALSE,Brooklyn,11208
389,July,29,2016,Pomeranian,5,M,FALSE,Brooklyn,11213
390,July,17,2016,Lowchen,13,M,TRUE,Brooklyn,11239
391,July,30,2016,Lab Mix,1,M,FALSE,Brooklyn,NA
392,July,31,2016,Mutt / Mix,5,M,TRUE,Brooklyn,11225
393,July,29,2016,Staffordshire Bull Terrier,4,M,TRUE,Brooklyn,11233
394,August,03,2016,Cocker Spaniel,0.333,M,FALSE,Brooklyn,11229
395,August,01,2016,NA,NA,U,FALSE,Brooklyn,11229
396,July,23,2016,Shih Tzu Mix,2,F,FALSE,Brooklyn,11220
397,July,24,2016,NA,NA,U,FALSE,Brooklyn,11203
398,July,28,2016,Boxer,9,M,TRUE,Brooklyn,11215
399,August,03,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11220
400,July,29,2016,NA,NA,U,FALSE,Brooklyn,NA
401,August,04,2016,Shih Tzu,0.167,F,FALSE,Brooklyn,11211
402,June,29,2016,Morkie,3,M,FALSE,Brooklyn,NA
403,August,01,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11208
404,August,01,2016,Shichi,2,M,TRUE,Brooklyn,11213
405,August,02,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11226
406,June,20,2016,American Pitbull Terrier Mix,2,M,TRUE,Brooklyn,11205
407,August,06,2016,Staffordshire X,2,M,FALSE,Brooklyn,11233
408,August,06,2016,Staffordshire X,2,M,FALSE,Brooklyn,NA
409,August,05,2016,NA,NA,U,FALSE,Brooklyn,NA
410,August,05,2016,Yorkshire Terrier Mix,NA,U,FALSE,Brooklyn,NA
411,August,05,2016,American Pitbull Terrier,1,M,FALSE,Brooklyn,11234
412,August,06,2016,Mini Australian Shepherd,1,M,TRUE,Brooklyn,11221
413,August,07,2016,Rottweiler,NA,U,FALSE,Brooklyn,11233
414,August,08,2016,Rottweiler,NA,U,FALSE,Brooklyn,11233
415,August,07,2016,Unknown,NA,F,TRUE,Brooklyn,11216
416,August,08,2016,American Pitbull Terrier,NA,M,FALSE,Brooklyn,11203
417,August,08,2016,American Pitbull Terrier,NA,M,FALSE,Brooklyn,11212
418,August,02,2016,Beagle,NA,U,FALSE,Brooklyn,NA
419,August,07,2016,American Pitbull Terrier,6,M,FALSE,Brooklyn,11208
420,August,05,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11210
421,August,12,2016,Poodle,2,M,FALSE,Brooklyn,11228
422,August,10,2016,American Pitbull Terrier,5,M,TRUE,Brooklyn,11221
423,August,10,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11223
424,August,13,2016,Shih Tzu,6,F,FALSE,Brooklyn,11234
425,August,05,2016,Labrador Retriever,2,F,FALSE,Brooklyn,11213
426,August,12,2016,American Pitbull Terrier Mix,1,M,FALSE,Brooklyn,11206
427,August,13,2016,Chow/Schnauzer X,7,F,TRUE,Brooklyn,11217
428,August,09,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11233
429,August,13,2016,Labrador Retriever,10,M,FALSE,Brooklyn,11208
430,August,11,2016,Corgi,NA,U,FALSE,Brooklyn,NA
431,August,14,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11236
432,August,16,2016,American Pitbull Terrier Mix,1,F,FALSE,Brooklyn,11212
433,August,14,2016,Husky,NA,U,FALSE,Brooklyn,11222
434,August,08,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11224
435,August,07,2016,Catahoula X,2,M,TRUE,Brooklyn,11230
436,August,16,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11238
437,August,14,2016,Lab Mix,NA,M,TRUE,Brooklyn,11234
438,August,13,2016,NA,NA,U,FALSE,Brooklyn,11207
439,August,13,2016,German Shep / Rottweiler,0.583,M,FALSE,Brooklyn,11237
440,August,17,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11237
441,August,17,2016,Bull Terrier,3,M,FALSE,Brooklyn,11232
442,August,17,2016,Golden Retreiver Mix,4,M,TRUE,Brooklyn,11235
443,August,18,2016,NA,NA,U,FALSE,Brooklyn,11221
444,August,17,2016,NA,NA,U,FALSE,Brooklyn,NA
445,August,14,2016,Unknown,NA,U,FALSE,Brooklyn,NA
446,August,19,2016,American Pitbull Terrier,3,M,FALSE,Brooklyn,11218
447,August,17,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11211
448,August,21,2016,Shih Tzu,6,M,FALSE,Brooklyn,11209
449,August,20,2016,NA,NA,U,FALSE,Brooklyn,11222
450,August,22,2016,American Pitbull Terrier,6,F,FALSE,Brooklyn,11208
451,August,21,2016,NA,NA,U,FALSE,Brooklyn,NA
452,August,18,2016,Bichon Frise,9,M,TRUE,Brooklyn,11220
453,August,20,2016,Chihuahua,NA,U,FALSE,Brooklyn,NA
454,August,20,2016,Chihuahua,NA,U,FALSE,Brooklyn,11220
455,August,10,2016,Lab Mix,7,F,TRUE,Brooklyn,11222
456,August,20,2016,Terrier X,1,M,FALSE,Brooklyn,11209
457,August,24,2016,Maltese / Shih Tzu Mix,3,M,FALSE,Brooklyn,11233
458,August,22,2016,Poodle Mix,NA,M,FALSE,Brooklyn,11209
459,August,28,2016,American Pitbull Terrier,4,F,FALSE,Brooklyn,11206
460,August,25,2016,American Pitbull Terrier,4,M,TRUE,Brooklyn,11204
461,August,01,2016,Terrier,NA,U,FALSE,Brooklyn,11229
462,August,28,2016,American Pitbull Terrier Mix,2,M,FALSE,Brooklyn,11208
463,August,25,2016,NA,NA,U,FALSE,Brooklyn,11224
464,August,28,2016,Basenji Terrier X,7,M,TRUE,Brooklyn,11211
465,August,25,2016,Cane Corso,6,M,FALSE,Brooklyn,11203
466,August,28,2016,American Pitbull Terrier,2,F,TRUE,Brooklyn,11231
467,August,30,2016,American Pitbull Terrier,4,M,TRUE,Brooklyn,11206
468,August,23,2016,American Pitbull Terrier Mix,1,F,FALSE,Brooklyn,11226
469,August,28,2016,Eng Bull Dog X,NA,U,FALSE,Brooklyn,NA
470,August,30,2016,Poodle,5,M,FALSE,Brooklyn,11226
471,August,27,2016,Maltese Mix,4,M,TRUE,Brooklyn,11214
472,August,21,2016,Rhodesian Ridgeback,NA,U,FALSE,Brooklyn,11215
473,August,30,2016,Labrador Retriever,NA,U,FALSE,Brooklyn,NA
474,August,25,2016,German Shepherd,3,F,TRUE,Brooklyn,11223
475,September,02,2016,Shiba Inu,0.917,M,FALSE,Brooklyn,11234
476,September,05,2016,American Pitbull Terrier,4,F,FALSE,Brooklyn,11233
477,September,01,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11225
478,September,05,2016,American Pitbull Terrier,7,M,TRUE,Brooklyn,11221
479,September,05,2016,American Pitbull Terrier,7,M,FALSE,Brooklyn,11221
480,September,02,2016,Chihuahua,10,M,TRUE,Brooklyn,11234
481,September,02,2016,Pomeranian,9,M,FALSE,Brooklyn,11204
482,September,03,2016,Maltese Mix,8,M,FALSE,Brooklyn,11220
483,September,03,2016,NA,NA,U,FALSE,Brooklyn,11235
484,August,23,2016,Cocker Spaniel,7,M,TRUE,Brooklyn,11249
485,September,07,2016,Pomeranian,2,M,TRUE,Brooklyn,11221
486,June,04,2016,American Pitbull Terrier Mix,NA,U,FALSE,Brooklyn,11216
487,August,27,2016,German Pinscher,NA,U,FALSE,Brooklyn,11204
488,September,06,2016,NA,NA,U,FALSE,Brooklyn,NA
489,September,03,2016,Labrador Retriever,NA,U,FALSE,Brooklyn,NA
490,September,07,2016,Yorkshire Terrier,NA,U,FALSE,Brooklyn,NA
491,September,07,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
492,September,09,2016,Jack Russell Terrier,5,M,FALSE,Brooklyn,11238
493,September,11,2016,Standard Schnauzer,3,F,TRUE,Brooklyn,11215
494,September,10,2016,Pomeranian,5,F,FALSE,Brooklyn,11235
495,September,10,2016,West High White Terrier,NA,M,TRUE,Brooklyn,11229
496,September,10,2016,NA,NA,U,FALSE,Brooklyn,11211
497,September,06,2016,American Pitbull Terrier,4,M,FALSE,Brooklyn,11208
498,September,04,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
499,September,08,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11226
500,September,11,2016,American Pitbull Terrier Mix,NA,U,FALSE,Brooklyn,11232
501,September,11,2016,German Shepherd,NA,U,FALSE,Brooklyn,11217
502,September,13,2016,Yorkshire Terrier,NA,U,FALSE,Brooklyn,NA
503,September,14,2016,Pekingese,3,F,FALSE,Brooklyn,11208
504,September,14,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
505,June,18,2016,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11207
506,July,19,2016,Pekingese,NA,F,TRUE,Brooklyn,11233
507,September,02,2016,Chihuahua,NA,U,FALSE,Brooklyn,NA
508,June,09,2016,Westie-Pit Bull X,2,M,TRUE,Brooklyn,11213
509,September,14,2016,Unknown,NA,U,FALSE,Brooklyn,11201
510,September,17,2016,American Pitbull Terrier Mix,NA,U,FALSE,Brooklyn,11236
511,September,18,2016,Akita,2,M,FALSE,Brooklyn,11207
512,September,18,2016,German Shepherd,2,F,TRUE,Brooklyn,NA
513,September,06,2016,Unknown,2,F,FALSE,Brooklyn,11204
514,September,17,2016,Old English Mastiff,3,M,FALSE,Brooklyn,11226
515,September,19,2016,Lhasa Apso/Poodle X,5,M,TRUE,Brooklyn,11215
516,September,08,2016,NA,NA,U,FALSE,Brooklyn,11225
517,September,20,2016,NA,NA,U,FALSE,Brooklyn,11221
518,September,21,2016,Labrador Retriever,2,M,TRUE,Brooklyn,11225
519,September,22,2016,Jack Russell Terrier Mix,NA,U,FALSE,Brooklyn,11229
520,September,20,2016,Unknown,NA,U,FALSE,Brooklyn,11235
521,September,23,2016,Shiba Inu,NA,U,FALSE,Brooklyn,11219
522,September,25,2016,Beagle,NA,U,FALSE,Brooklyn,11249
523,September,25,2016,Cocker Spaniel,NA,U,FALSE,Brooklyn,NA
524,September,13,2016,Chihuahua,NA,U,FALSE,Brooklyn,11212
525,September,24,2016,German Shepherd Mix,9,F,TRUE,Brooklyn,11206
526,September,23,2016,Maltipoo,4,M,TRUE,Brooklyn,11207
527,September,13,2016,American Pitbull Terrier,5,M,FALSE,Brooklyn,11203
528,September,26,2016,Boston Terrier,NA,M,FALSE,Brooklyn,11229
529,September,26,2016,Boston Terrier,2,M,FALSE,Brooklyn,11229
530,September,27,2016,Maltese,0.833,M,TRUE,Brooklyn,11214
531,September,25,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11215
532,September,24,2016,Unknown,NA,U,FALSE,Brooklyn,11211
533,September,27,2016,American Bully,0.167,M,FALSE,Brooklyn,11233
534,September,28,2016,American Staffordshire Terrier,1,F,FALSE,Brooklyn,11208
535,September,27,2016,American Pitbull Terrier Mix,9,M,TRUE,Brooklyn,11237
536,September,28,2016,Shih Tzu,NA,U,FALSE,Brooklyn,11214
537,September,18,2016,German Shepherd,9,M,TRUE,Brooklyn,11234
538,September,29,2016,American Pitbull Terrier Mix,NA,U,FALSE,Brooklyn,11211
539,September,29,2016,Unknown,1,M,TRUE,Brooklyn,11201
540,October,02,2016,Chihuahua/Dachschund Mix,NA,U,FALSE,Brooklyn,11223
541,September,30,2016,Bichon Frise,4,M,TRUE,Brooklyn,11215
542,September,30,2016,NA,NA,U,FALSE,Brooklyn,11218
543,September,23,2016,Chihuahua,NA,U,FALSE,Brooklyn,11207
544,September,30,2016,NA,NA,U,FALSE,Brooklyn,NA
545,October,03,2016,American Pitbull Terrier Mix,NA,U,FALSE,Brooklyn,11231
546,September,22,2016,American Pitbull Terrier,NA,F,FALSE,Brooklyn,NA
547,September,24,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11216
548,October,01,2016,Unknown,NA,U,FALSE,Brooklyn,11215
549,October,01,2016,Jack Russell Terrier,10,M,TRUE,Brooklyn,11234
550,September,27,2016,German Shepherd Mix,2,M,TRUE,Brooklyn,11220
551,October,02,2016,Bulldog,NA,U,FALSE,Brooklyn,11211
552,October,03,2016,NA,NA,U,FALSE,Brooklyn,11208
553,October,01,2016,American Pitbull Terrier,1,M,FALSE,Brooklyn,11206
554,October,04,2016,Poodle,3,M,FALSE,Brooklyn,11221
555,October,05,2016,Beagle,NA,M,TRUE,Brooklyn,11226
556,October,05,2016,Schnauzer, Miniature,1,M,FALSE,Brooklyn,11213
557,October,01,2016,NA,NA,U,FALSE,Brooklyn,NA
558,October,03,2016,NA,NA,U,FALSE,Brooklyn,NA
559,January,01,2016,NA,NA,U,FALSE,Brooklyn,11234
560,October,06,2016,Shih Tzu,NA,U,FALSE,Brooklyn,11230
561,September,30,2016,American Pitbull Terrier,1,M,FALSE,Brooklyn,11208
562,October,03,2016,American Pitbull Terrier,3,F,TRUE,Brooklyn,11233
563,October,07,2016,Shih Tzu,NA,U,FALSE,Brooklyn,11220
564,October,09,2016,American Pitbull Terrier,8,M,TRUE,Brooklyn,11231
565,October,10,2016,NA,NA,U,FALSE,Brooklyn,11238
566,October,07,2016,NA,NA,U,FALSE,Brooklyn,NA
567,October,12,2016,Queensland Blue Healer,1,M,TRUE,Brooklyn,11218
568,October,09,2016,NA,NA,U,FALSE,Brooklyn,11215
569,September,23,2016,Yorkshire Terrier,5,F,TRUE,Brooklyn,11226
570,October,12,2016,English Bulldog,7,M,TRUE,Brooklyn,11220
571,October,12,2016,Unknown,4,M,TRUE,Brooklyn,11249
572,October,12,2016,German Shepherd/Collie X,10,M,TRUE,Brooklyn,11222
573,October,06,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11203
574,October,13,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11223
575,October,11,2016,German Shepherd Mix,8,F,FALSE,Brooklyn,11212
576,September,26,2016,German Shepherd,NA,U,FALSE,Brooklyn,11223
577,October,03,2016,Chihuahua,NA,U,FALSE,Brooklyn,11219
578,October,19,2016,NA,NA,U,FALSE,Brooklyn,11203
579,September,07,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11207
580,October,15,2016,Pomeranian,2,F,FALSE,Brooklyn,NA
581,October,19,2016,Chihuahua,6,M,TRUE,Brooklyn,11230
582,October,18,2016,German Shepherd,8,M,FALSE,Brooklyn,11214
583,September,06,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
584,October,19,2016,Maltese Mix,NA,M,FALSE,Brooklyn,11207
585,September,16,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11207
586,October,14,2016,Terrier Mix,4,F,FALSE,Brooklyn,11215
587,October,20,2016,NA,NA,U,FALSE,Brooklyn,NA
588,September,15,2016,Yorkshire Terrier,3,M,TRUE,Brooklyn,11221
589,September,14,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11212
590,October,23,2016,American Pitbull Terrier,5,F,FALSE,Brooklyn,11226
591,October,22,2016,NA,NA,U,FALSE,Brooklyn,11220
592,October,22,2016,American Pitbull Terrier,2,M,FALSE,Brooklyn,11207
593,September,08,2016,NA,NA,U,FALSE,Brooklyn,NA
594,October,21,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11206
595,October,24,2016,English Bulldog,3,M,TRUE,Brooklyn,11201
596,October,24,2016,Unknown,11,M,FALSE,Brooklyn,NA
597,October,24,2016,Chihuahua Mix,8,F,FALSE,Brooklyn,11208
598,October,25,2016,Lhasa Apso,6,M,TRUE,Brooklyn,11243
599,October,24,2016,Shih Tzu,7,M,TRUE,Brooklyn,11201
600,October,25,2016,Pomeranian,NA,U,FALSE,Brooklyn,11218
601,October,22,2016,NA,NA,U,FALSE,Brooklyn,11229
602,October,25,2016,Belgium Shepard,4,F,TRUE,Brooklyn,NA
603,October,27,2016,NA,NA,U,FALSE,Brooklyn,11214
604,October,28,2016,Maltese Mix,2,M,TRUE,Brooklyn,11216
605,October,28,2016,Chihuahua,12,M,TRUE,Brooklyn,11220
606,October,29,2016,Italian Mastiff/Cane Corso X,1,F,TRUE,Brooklyn,11201
607,October,27,2016,Shih Tzu,11,M,TRUE,Brooklyn,11229
608,October,18,2016,American Pitbull Terrier Mix,0.667,F,FALSE,Brooklyn,11208
609,October,08,2016,Beagle Mix,9,M,TRUE,Brooklyn,11205
610,October,16,2016,NA,NA,U,FALSE,Brooklyn,11212
611,November,02,2016,Chihuahua / Poodle Mix,13,M,FALSE,Brooklyn,11206
612,November,04,2016,Cocker Spaniel,1,M,TRUE,Brooklyn,11214
613,November,06,2016,NA,NA,U,FALSE,Brooklyn,11231
614,October,29,2016,Bulldog,6,M,FALSE,Brooklyn,11217
615,October,24,2016,American Pitbull Terrier,3,M,FALSE,Brooklyn,11208
616,October,29,2016,American Pitbull Terrier,5,M,FALSE,Brooklyn,11220
617,November,07,2016,Golden Retriever Mix,4,M,TRUE,Brooklyn,11215
618,November,08,2016,Rottweiler Mix,2,M,TRUE,Brooklyn,11201
619,October,29,2016,American Pitbull Terrier,3,M,TRUE,Brooklyn,11208
620,November,07,2016,NA,NA,U,FALSE,Brooklyn,NA
621,November,04,2016,NA,NA,U,FALSE,Brooklyn,11221
622,November,10,2016,American Pitbull Terrier Mix,2,M,FALSE,Brooklyn,11228
623,November,03,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11235
624,October,15,2016,Shih Tzu Mix,NA,F,FALSE,Brooklyn,11207
625,November,12,2016,American Pitbull Terrier,2,M,FALSE,Brooklyn,11208
626,November,12,2016,Rottweiler,NA,U,FALSE,Brooklyn,NA
627,November,11,2016,American Pitbull Terrier Mix,3,M,FALSE,Brooklyn,11208
628,November,12,2016,American Pitbull Terrier Mix,4,F,TRUE,Brooklyn,11220
629,November,11,2016,NA,NA,U,FALSE,Brooklyn,11209
630,November,13,2016,Shih Tzu,8,M,TRUE,Brooklyn,11203
631,November,14,2016,NA,NA,U,FALSE,Brooklyn,11238
632,November,13,2016,Rottweiler,NA,U,FALSE,Brooklyn,NA
633,November,16,2016,American Pitbull Terrier Mix,4,M,TRUE,Brooklyn,11205
634,November,10,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11222
635,November,08,2016,NA,NA,U,FALSE,Brooklyn,NA
636,November,14,2016,NA,NA,U,FALSE,Brooklyn,11217
637,November,20,2016,Beagle,3,M,TRUE,Brooklyn,11214
638,November,18,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11208
639,November,20,2016,NA,NA,U,FALSE,Brooklyn,11236
640,November,08,2016,Miniature Pinscher,7,F,FALSE,Brooklyn,11207
641,October,23,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11222
642,November,18,2016,NA,NA,U,FALSE,Brooklyn,11231
643,November,17,2016,Cane Corso,6,M,FALSE,Brooklyn,11212
644,November,22,2016,Havanese,2,M,TRUE,Brooklyn,11217
645,November,24,2016,Bull Terrier,1,M,FALSE,Brooklyn,11208
646,November,21,2016,American Pitbull Terrier,NA,F,FALSE,Brooklyn,11237
647,November,22,2016,German Shepherd Mix,8,M,FALSE,Brooklyn,11217
648,November,26,2016,Shiba Inu,2,F,FALSE,Brooklyn,11209
649,September,02,2016,NA,NA,U,FALSE,Brooklyn,11233
650,November,25,2016,Maltese Mix,11,F,FALSE,Brooklyn,11235
651,November,19,2016,Pit Bull/Grey Hound X,8,M,TRUE,Brooklyn,11216
652,November,27,2016,Chihuahua Mix,2,M,FALSE,Brooklyn,11223
653,November,28,2016,Miniature Pinscher,14,F,FALSE,Brooklyn,11234
654,November,29,2016,Cairn Terrier,5,M,TRUE,Brooklyn,11229
655,December,01,2016,Greyhound / Labrador Mix,5,F,TRUE,Brooklyn,11249
656,December,02,2016,Siberian Husky,0.75,F,TRUE,Brooklyn,11208
657,November,29,2016,Mastiff,NA,U,FALSE,Brooklyn,11221
658,December,03,2016,Lab Mix,3,F,TRUE,Brooklyn,11201
659,December,03,2016,American Pitbull Terrier,NA,M,TRUE,Brooklyn,11223
660,December,05,2016,Lab Mix,5,M,TRUE,Brooklyn,11231
661,December,03,2016,Lab Mix,2,F,TRUE,Brooklyn,11215
662,November,24,2016,Chihuahua,NA,U,FALSE,Brooklyn,11218
663,December,06,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11223
664,December,04,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
665,December,02,2016,NA,NA,U,FALSE,Brooklyn,11201
666,December,06,2016,American Pitbull Terrier,7,M,TRUE,Brooklyn,11220
667,November,04,2016,German Shepherd,8,M,TRUE,Brooklyn,11214
668,December,08,2016,Border Collie Mix,4,F,TRUE,Brooklyn,11205
669,December,10,2016,American Pitbull Terrier,4,F,TRUE,Brooklyn,11234
670,December,09,2016,Jack Russell Terrier,NA,U,FALSE,Brooklyn,11218
671,December,02,2016,Schnauzer / Shih Tzu Mix,2,M,FALSE,Brooklyn,11226
672,December,14,2016,Labrador Retriever,NA,U,FALSE,Brooklyn,11218
673,December,14,2016,NA,5,F,TRUE,Brooklyn,11215
674,December,13,2016,Terrier Mix,NA,M,TRUE,Brooklyn,NA
675,November,25,2016,Bull Terrier,1,U,FALSE,Brooklyn,NA
676,December,14,2016,Australian Cattledog,7,M,TRUE,Brooklyn,11230
677,December,16,2016,Unknown,1,M,FALSE,Brooklyn,11237
678,December,19,2016,Shiba Inu,6,M,TRUE,Brooklyn,11238
679,December,19,2016,American Pitbull Terrier Mix,4,M,FALSE,Brooklyn,11225
680,December,20,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11238
681,December,22,2016,Chihuahua Sh X,3,F,TRUE,Brooklyn,11224
682,December,24,2016,Beagle,6,M,TRUE,Brooklyn,11234
683,December,24,2016,Shih Tzu,2,M,FALSE,Brooklyn,NA
684,December,26,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11236
685,December,25,2016,Shih Tzu,2,F,FALSE,Brooklyn,11213
686,December,27,2016,American Pitbull Terrier,3,M,FALSE,Brooklyn,11205
687,December,23,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
688,December,22,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
689,December,22,2016,Yorkshire Terrier,10,M,TRUE,Brooklyn,NA
690,December,28,2016,NA,NA,U,FALSE,Brooklyn,11201
691,December,29,2016,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11207
692,December,30,2016,American Pitbull Terrier Mix,5,F,FALSE,Brooklyn,11238
693,December,31,2016,Lhasa Apso,8,M,TRUE,Brooklyn,11210
694,December,31,2016,Maltese Mix,5,M,FALSE,Brooklyn,11230
695,December,12,2016,American Pitbull Terrier,3,M,TRUE,Brooklyn,11206
696,December,28,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11213
697,August,27,2016,American Pitbull Terrier,4,M,TRUE,Brooklyn,11208
698,August,27,2016,Lab Mix,NA,M,TRUE,Brooklyn,11208
699,December,22,2016,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11203
700,January,02,2016,American Pitbull Terrier Mix,6,M,TRUE,Bronx,NA
701,January,03,2016,Shih Tzu,3,M,FALSE,Bronx,10453
702,January,02,2016,NA,NA,U,FALSE,Bronx,NA
703,January,04,2016,American Pitbull Terrier Mix,3,M,FALSE,Bronx,10473
704,January,04,2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10468
705,January,03,2016,Chow Chow,1,M,FALSE,Bronx,10467
706,January,03,2016,Bulldog,1,M,FALSE,Bronx,10472
707,January,04,2016,German Shepherd,3,M,FALSE,Bronx,10463
708,January,06,2016,Parson Terr,7,M,FALSE,Bronx,10469
709,January,07,2016,American Pitbull Terrier,NA,M,FALSE,Bronx,10473
710,January,10,2016,American Pitbull Terrier Mix,3,M,FALSE,Bronx,10468
711,January,09,2016,American Pitbull Terrier,3,M,FALSE,Bronx,10467
712,January,06,2016,Irish Terrier,4,F,TRUE,Bronx,10472
713,January,12,2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10473
714,January,13,2016,Doberman Pinscher,NA,F,FALSE,Bronx,10460
715,January,14,2016,American Pitbull Terrier,1,M,FALSE,Bronx,10467
716,January,13,2016,Chihuahua,0.917,F,FALSE,Bronx,10469
717,January,17,2016,NA,NA,U,FALSE,Bronx,10465
718,January,16,2016,Shih Tzu,6,M,FALSE,Bronx,10459
719,January,13,2016,Shih Tzu,1,M,TRUE,Bronx,10473
720,January,21,2016,American Pitbull Terrier,NA,F,FALSE,Bronx,10468
721,January,19,2016,American Pitbull Terrier,3,M,FALSE,Bronx,10460
722,January,16,2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10456
723,January,21,2016,NA,NA,U,FALSE,Bronx,NA
724,January,17,2016,Yorkshire Terrier,NA,U,FALSE,Bronx,10455
725,January,11,2016,NA,NA,U,FALSE,Bronx,NA
726,January,21,2016,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
727,January,24,2016,Chihuahua,NA,U,FALSE,Bronx,NA
728,January,24,2016,NA,NA,U,FALSE,Bronx,NA
729,January,24,2016,Maltese,2,M,TRUE,Bronx,10460
730,January,25,2016,Jack Russell Terrier,4,M,FALSE,Bronx,10452
731,January,23,2016,Pekingese,6,F,TRUE,Bronx,10453
732,January,19,2016,Terrier,NA,U,FALSE,Bronx,10452
733,January,20,2016,NA,NA,U,FALSE,Bronx,NA
734,January,05,2016,English Bulldog,4,M,TRUE,Bronx,10454
735,January,14,2016,Bull Terrier,8,M,TRUE,Bronx,10461
736,January,27,2016,Maltese,14,M,TRUE,Bronx,10463
737,January,28,2016,Schipperkee,12,M,TRUE,Bronx,10458
738,January,15,2016,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
739,January,13,2016,Labrador Retriever,8,M,TRUE,Bronx,10465
740,January,30,2016,Chihuahua,2,F,FALSE,Bronx,NA
741,January,31,2016,Shih Tzu,3,M,FALSE,Bronx,10460
742,February,01,2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10468
743,January,30,2016,American Pitbull Terrier,1,M,TRUE,Bronx,10453
744,January,29,2016,Chihuahua,4,M,FALSE,Bronx,10456
745,January,30,2016,American Pitbull Terrier,NA,M,FALSE,Bronx,10467
746,January,29,2016,NA,NA,U,FALSE,Bronx,NA
747,February,02,2016,Puli,8,M,FALSE,Bronx,10468
748,January,31,2016,Chihuahua/Shih Tzu X,1,M,FALSE,Bronx,10452
749,February,04,2016,American Pitbull Terrier,NA,U,FALSE,Bronx,10466
750,February,03,2016,American Pitbull Terrier,1,M,FALSE,Bronx,NA
751,February,02,2016,NA,NA,U,FALSE,Bronx,NA
752,February,02,2016,Shepard,NA,M,FALSE,Bronx,10455
753,February,06,2016,American Pitbull Terrier,2,F,FALSE,Bronx,10465
